id,userId,sessionId,productId,eventType,metadata,createdAt
462bcab7-0ac2-4c31-a2d6-5356d6f84bbb,f9b4770a-9dcc-482e-8591-9d8f6e14c3c4,fefab0f7-b97b-4141-8744-095f785ae353,66a2c372-0c26-4ff7-87dc-85d9c74d9d4b,VIEW,,2026-07-17
c7e75ba7-57bc-47e1-9ce1-a4c592874eae,6a4fb9f7-30e7-4bf5-8c40-039a0b2643c5,260e24c5-b880-4758-b54e-2721111ba715,3c434342-21d6-4828-9aa9-06636310f855,VIEW,,2026-07-21
fafc7250-a957-405e-8c78-65aa5fd4c895,49947452-4253-412e-bd7e-92e97f45cfdb,09e6743a-c212-4fb7-8192-b721961ad430,00943c49-271b-4a8a-a940-b5b913a7a4d2,VIEW,,2026-07-24
26b7a6db-9e34-4874-8c9c-cc3df0df087d,516f9991-ef87-47ac-8eb5-c4bcbe4d0838,9b03904c-9fbd-4920-aa7c-6bd72bf2e8a9,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,VIEW,,2026-06-09
97cb802e-2ca8-44bf-9da1-89783e01a1ee,79b7fb06-4143-4fcd-99e3-86c6758928ad,4135b239-1896-418b-a2b4-d20f900fa748,50180dac-2089-4ddd-afe1-d72e1485c762,PURCHASE,,2026-06-21
878cec2a-3796-4785-9de8-e16187b3040e,bcac0d27-9804-4df1-8c68-711afea38e52,db964605-5716-4752-8aa1-3ca29099b573,75c9d305-b18e-45fe-8268-e261f5336158,VIEW,,2026-05-26
e2863edd-92f7-4fbd-99f6-b0a7057c3f39,16208bf1-c2eb-4739-bbe3-834a95c245b0,5470fb69-0047-479a-a866-8d107d2a4954,92b97174-851a-4223-8ff2-48252d4c22c3,VIEW,,2026-06-01
71a69797-5cfe-485a-92a8-324436209b1a,7f9842e4-58bc-4f59-bddd-bb1b563e03c8,441bbff2-760e-48d3-9e0d-24c69cb30b2e,2666a4a6-dce5-4f93-9340-bbde3208f6a6,VIEW,,2026-08-18
11746611-41fe-41b1-85fc-ad1b97d1db09,6de748f2-99df-4da8-ac21-2595f9993cf0,f3aa741a-1dae-4f27-a7c8-8b89e3194a26,609815c4-30d9-436e-9f83-f0584f7746b6,PURCHASE,,2026-07-21
6ed94261-2922-4250-8ad8-210cc82ba5f6,d2e06654-8a30-404c-a0af-71b1b1c8ef8d,fdb0b62d-0c12-4db6-b629-345fea8fc0f2,45bc3ab1-ee5c-4fb2-87eb-06cb36db0f54,SEARCH,,2026-07-08
89317aa8-bfcd-4b8a-bb22-b5dfe0c92c5d,1f8a8195-5145-4d01-afd4-d2059c5c1c88,0a3066b0-23a2-4aaa-b41e-ea9e49bba31a,a47f609c-0afd-40bb-9021-4edba1041147,VIEW,,2026-06-07
795a8e3a-1a80-4801-b814-f051d8fcc1bd,234df7fc-7f86-4fd2-8962-a09fb0cd1484,b4f97c47-64a1-45c9-b412-54a0e3269ead,aecf5e98-01f3-4fbf-81cf-fbccbf9081f5,VIEW,,2026-07-08
f5b009f8-f9ba-4126-af4c-72e04d808472,88448d58-2424-4026-8c92-9bb306d91e2f,cbf32774-5fc9-4b50-8803-64cb34371893,37a7b5e9-9401-4dac-be16-991592f7feca,VIEW,,2026-08-05
375fe3da-e264-4b40-aea5-07474c0fecfd,791a4b9c-1ee5-4797-a05b-45081574c58d,8195ea2a-b7e3-4461-a5c7-7ee79387dfd4,1a58c585-22b3-4f62-a27a-a211aa81cfb8,VIEW,,2026-08-16
6d5d34b7-4b6c-4d6d-b3d6-26dfb9be1cef,7c7e5841-9a07-470c-a497-6eb75b27077d,0a1fbfa5-d134-4eda-8375-893c26e85202,0060db38-4fa7-4234-a724-05aecf4d76ec,VIEW,,2026-07-27
b0b3c0d7-71b7-45cd-b1fe-2a5bda2f89aa,10edcf06-9e9f-45a1-beca-14f3a243a89e,87d1dfd1-c164-40a0-a944-5103aff37a0b,b4c23fb0-8832-48b3-addd-ee40ec46ff33,VIEW,,2026-08-02
68e30aa1-eea6-4c8f-948d-2b1d7befb6b2,34d6e13c-bc5e-47ba-880c-97681256b1ec,0a0dc14d-a642-4a85-a2fc-64ead347eea8,e88f757a-0979-4f66-a7d2-6a644f155c62,ADD_TO_CART,,2026-06-02
068d8c4a-3457-4218-a755-13c153aaffb4,eced060f-e91c-4ef7-94d1-b0ef0ae51a8c,da4084d9-3207-4791-946c-90c5c79df749,9bbed28e-8963-4bfb-a729-e2625c16e191,VIEW,,2026-06-17
b3d65b69-d66a-4abb-8816-1dc71e703c25,d7a0b9a1-e07f-458d-8099-23a4259bbdb1,c5a68125-d02b-4d19-9556-62c0c933eb51,875381dc-6313-4a34-82f8-031c291b454a,WISHLIST_ADD,,2026-06-18
69e775b8-ff9d-42ae-8e3e-d5dfd85e73ef,4f5a80c4-2e12-42af-ad54-bac51bb762e2,b2e03b6e-05b0-4bba-94a0-0ccb66c26bb3,7ef803ff-fdaf-4ca3-bb27-d0c0a8c05578,VIEW,,2026-07-04
098b2e83-ba97-46a0-a250-0acf1e50f711,05c39c4b-d121-4904-8800-88a1ba3f81ee,67142e7a-c00c-48bd-b437-2f103a12bd27,c546e747-d15e-439e-a9a7-d7a52557c01f,VIEW,,2026-06-27
456dfa28-e120-47c9-b222-0b5794976587,811e7c56-6f94-4af9-98f7-f8529a67dca9,fd4277f9-43ee-467e-bb48-5da6fee95ec0,678147b5-e382-480b-83c0-e390f75a0171,VIEW,,2026-05-25
eae93eea-0845-4ef4-8120-f65430878da7,440d7f23-3b65-4187-aeae-2815cea1a302,48afa5d7-bd3a-49af-ae72-267dd5949120,c9322720-0c92-414f-b422-39e87766976a,ADD_TO_CART,,2026-07-10
051cd05c-8992-4d95-ada8-9bb7d50975d5,791a4b9c-1ee5-4797-a05b-45081574c58d,f97a9906-94cf-465f-9c59-ffd9a6727b8e,ba3ede2d-bc2d-4295-819a-acf758e2ffcd,VIEW,,2026-07-20
5cbffb36-8e42-46f2-8ef0-bf8c71c565c4,42f6bf33-22d1-4fbb-8c1d-58cea7602de5,4c3e77c8-4602-4ec4-9876-c7d739d1bcf1,e0759a7c-8d03-4e14-8c8d-949eb4d10e77,SEARCH,,2026-07-28
4ccb6097-180f-4d5a-9774-e0eb8f2a4aad,e4ef84f2-b2cf-4cb2-a0fd-d26d3a01fb12,3978be28-8990-4b76-bd1a-34a8199c2650,1357fa5b-0645-4e70-ba3d-ccc00d7760b6,VIEW,,2026-06-09
144326f7-2b9d-4c3a-b5c3-e98ba1ed775b,b1b7bce6-ddea-4823-b001-db364ef8eafd,28ce78b8-12b9-4290-85dd-8f97a301673d,7413d790-9b35-402b-a00a-8d523d39edbb,ADD_TO_CART,,2026-07-19
9d88f7b3-f8f1-453f-9696-895c6dbc310f,620d10e2-59f5-45a6-9a87-b2422e47015e,635c7302-c970-48aa-a6f4-635dfedfcdc1,ba3ede2d-bc2d-4295-819a-acf758e2ffcd,REMOVE_FROM_CART,,2026-07-17
4de457f3-6129-4a73-93db-1799a329abe6,370efbb4-8c07-47d0-928c-6b0ae6c7c9ac,90c0a259-5baa-4472-8aeb-e5aa2d7f42d5,e53779f4-b662-46c3-9b20-df936e09f29f,VIEW,,2026-06-13
91ecdfb8-bf54-4701-94fe-8aba488791c5,2264ba00-55d8-4c06-afdf-4cd0fddff0b9,3c77671a-6ee8-4aa6-a4ff-54e15725576b,ac526a67-b454-4de3-b20d-9c2d5db7f995,VIEW,,2026-07-13
ec245186-d6a2-41ed-bc37-9e254be079e8,2b3995f1-771d-44fc-bbe7-feff7319df18,44962337-edfa-463e-b684-624e4d9a4a4f,5b8df8da-bacb-4653-8288-f536c0b444be,VIEW,,2026-06-27
4227dad8-2e78-49ee-8a78-889a9e73a23a,a00fbfe6-f68d-4f33-af09-ccba042b9db5,1a2bffac-91ae-4e3a-96e6-ad6fea4f16c0,d44025be-1f64-46e7-b713-4921303ea488,ADD_TO_CART,,2026-08-08
08f7a5a1-8e8d-4979-a158-3aa69ed67a81,1543c3d8-7b4d-4422-a7cc-8bb3e5eaf9ca,f7bf411b-d7d8-4754-904d-151275c464c9,ab0bee58-7426-4e34-8da9-2ba86e1691bc,VIEW,,2026-07-01
6afcf11e-7393-4af9-9766-863efafc50fd,3335096e-10e4-4791-9772-9566e4c7f710,9b8d8968-1db3-43b9-9d44-f3da5f9d91af,ab0bee58-7426-4e34-8da9-2ba86e1691bc,VIEW,,2026-07-04
e1205744-61f9-4eb4-9002-dee03cb18593,7061cc8c-e178-4038-bd64-74778542ba21,5387fea2-7640-4b03-9f9c-e298f3359dd8,371eac23-0f25-43df-9b1f-000828134a14,VIEW,,2026-06-09
b669ba81-d1cd-4724-b723-15327a27e8fd,b32ab3db-1a20-46e9-a125-452b03698ef0,31563efa-8519-406f-893f-93184a9f3618,2866294a-308e-4f33-b312-bb8937ee0ba7,SEARCH,,2026-06-07
c927d090-a088-4217-8307-db63aa01e37c,b87bad70-f139-4d05-a9c4-9e473dbdd49c,c1e806f8-3426-45fc-a74a-a0d1cfe51caa,090f4b59-aa2b-49d0-a78f-47ca45b5a5e6,VIEW,,2026-06-30
04d46292-6ac4-410d-b947-c66be6d8fe44,1b69bd60-f123-49c5-a4cb-19034256b638,09846e27-1a6c-488a-9f9f-b8cac39ab1ee,194ce51e-a574-4ce2-91e7-7b07d994b9b3,VIEW,,2026-07-15
42cef912-acfe-4a9c-9274-7994e6418911,1694ddec-a9e2-4c8e-8244-465f1ad7e161,2a152148-81c6-4e3c-aa80-a47745344f98,bc884a16-b6b4-4178-9ef4-4d92ea5a1a3c,VIEW,,2026-05-31
61b26c5f-163c-4a2e-a84f-333ae9c7c9e9,442eae28-5632-4ba7-95da-df1eb0d98f2e,d3dfc19e-aa24-438d-ad24-2f9367405245,46c745a6-7ffa-4ab9-8b25-a422b8471eb4,VIEW,,2026-08-09
d4e2ae6e-a83f-472a-a423-cb9b1a616101,35cdf4f2-5509-4bed-909e-b672f6de66e7,7d6a38c7-221b-41e1-a114-d292932c8ab5,5ab6928c-6648-435a-9126-435630304f55,VIEW,,2026-07-23
5aee992a-9995-4ed4-952b-12566efb73ad,ea98118a-6065-486b-a785-d72332941dda,902f2a3a-bddb-4ca4-adda-d50a5020ca64,aeec2ac6-157b-458e-96e1-9dc19826877c,SEARCH,,2026-06-09
488c4c9f-e5dd-4065-833e-25fabf7460fd,a7923d39-7071-44dd-9672-266c013ccf87,8f6eea0a-3f18-4edf-8b00-7278ebaeecd6,b4c23fb0-8832-48b3-addd-ee40ec46ff33,REMOVE_FROM_CART,,2026-05-27
6ad71b3c-54e6-4197-aa71-c92877c82966,fbd17909-554a-4181-bbf4-fad0ad532d59,d420906e-8669-472c-aac8-bad762fd81bb,678147b5-e382-480b-83c0-e390f75a0171,WISHLIST_ADD,,2026-05-27
0ec12fd2-176d-4140-a393-bd9961b3a6c3,8ad10562-2cf3-4063-9aec-31d03b4f816d,868980ba-6149-4032-8f97-bc6f510790b9,a7e1ccd9-b750-4703-9492-3d55f5cb6e10,VIEW,,2026-06-05
2bab6f07-f5e8-4dca-a495-a16903082204,0356a530-1c4a-405f-886e-726f3d101553,2bef7264-6ea4-4172-99c9-d319de0bf096,eeab089c-9f01-4593-908b-fb879b04bf6e,VIEW,,2026-08-17
c97230ec-eb74-40b9-bb2a-a5ebc3dfe896,0e2d7ee9-d1ec-46f7-86a4-85d3d549380a,163bf76f-7249-4930-a4f7-7e063ae42c0e,73485c58-e069-44a7-95f2-ddbc9c87e994,ADD_TO_CART,,2026-06-15
46dc0118-b53c-4e25-b3a3-22276b6a51e6,5e759d58-79a9-4a62-aee6-bd3442722661,11487b9c-1264-4c9e-a728-0de350aa3f25,a60fb20f-7062-47e0-aadb-161ac22f512c,VIEW,,2026-07-02
6a001ea5-c656-4ea6-bc90-cdd52b480b73,f016addd-a9fb-4130-a14c-d065afb9746a,1465c681-8ffe-46b7-9bdb-4e3b3e13bb84,e88f757a-0979-4f66-a7d2-6a644f155c62,VIEW,,2026-08-01
908b642f-ae05-43f2-be8e-243d592fa5e5,88e0ebc5-d4dc-4c43-be88-10bd80a358d5,3dbb7fe4-4309-46b5-811a-532e58f9f98b,875381dc-6313-4a34-82f8-031c291b454a,VIEW,,2026-08-12
94fd3cec-ee72-4646-b6bb-c1411f183051,2d1383ab-2c89-45c3-9e4a-06ad2851dbef,0599b681-c2cb-41e1-ae0a-c6398ce6abfa,81aa24b9-62e1-4b34-99b6-c9ed4b77f9c0,PURCHASE,,2026-05-30
959a3c24-6007-4046-8710-8128fc6002fe,0e22ca5e-0464-4c87-9698-b130caac6fcb,51dfe993-1a48-4ffe-9483-4fdc157b21ec,b07a7fc6-ba6d-479f-8dab-06f6ecbee5c0,REMOVE_FROM_CART,,2026-08-09
b4229e13-c4c0-4ad8-b928-906344b36de9,76bc0167-0080-420c-94a1-032d6889848c,8f432804-9c34-4c94-9e1d-77c69d5b8b41,0a568c10-b6ac-4b66-a10a-034b277db8a5,ADD_TO_CART,,2026-08-04
ae3b8006-7376-4786-9fe4-47a7bf7096a7,d1c8bfa7-9ce4-4c15-ac70-583c4c97bcad,825f12ae-259a-4fd8-b6d6-079eecdb4993,76676b51-be84-4c46-9f8c-1281d5485a9b,ADD_TO_CART,,2026-05-26
a5ed0fdf-8c4a-4d38-b1ca-547c90a43ef8,d08186ec-8b8e-491e-8214-9ee41c0d305b,09ab4da3-d827-4d75-8cd4-2ee8279bf588,288a567f-c603-471d-b673-584b8d8d5ee7,VIEW,,2026-08-12
cd370bb1-575b-4058-af05-cbece4a45ee5,20906e6e-6276-4dc2-8178-6daa11250862,4ad588da-943f-4dfa-8c60-3cbc6e10baf8,ac526a67-b454-4de3-b20d-9c2d5db7f995,REMOVE_FROM_CART,,2026-06-19
bc9d23e8-d197-4b55-9df6-8b026292d416,69bde723-c8ed-43cc-bb39-2d1a897b721b,d76a641d-fc69-4d1d-bab6-7ba73114814d,a60fb20f-7062-47e0-aadb-161ac22f512c,ADD_TO_CART,,2026-07-10
42a51b34-712f-4659-8da8-f3bd953dbd01,29b274c1-6faa-40bb-a249-a05c47da8996,dc352ec5-7cca-4eaa-afcc-564faef78bf3,bbf6b6f2-9d08-4d58-a6db-3abed090f1cb,VIEW,,2026-07-25
6d40d6ad-7651-4b46-8bbf-f608f38bb23e,edfcf3e0-ce09-4b84-94e5-864af398f64e,9b4e488d-a94f-45e8-94c9-ba856a469f24,a47f609c-0afd-40bb-9021-4edba1041147,VIEW,,2026-07-31
351c9e15-2fc8-40b3-bcd9-6e7777b97850,67c5d834-cdc1-4ff6-8f77-1947ec09977a,bb89498b-151e-4316-b271-17d9ddae4e79,5a0d87d5-640b-43b6-b5f7-990c7e17f4e6,VIEW,,2026-06-27
10e1f89b-a4a9-446e-8dff-c37affd8a179,2b5b9da4-1e6c-454d-b17d-9dd46e3c2ca3,b565e670-cabf-48e9-ab3b-bb566dcda8a0,d39a64f4-bcdf-46ca-b36f-102400596313,VIEW,,2026-07-28
dba1c95f-326c-400b-8e7e-e4204ef47126,efc275a4-96bd-4c36-af13-c64507d3b1d1,d6916bd0-8beb-4143-beb9-0d95148c5884,288a567f-c603-471d-b673-584b8d8d5ee7,VIEW,,2026-07-31
93e07a7d-39a0-4988-91fd-9dba6ff39958,692c2924-000b-4d1c-a977-7b27f32c339d,8c7c0732-24b8-4f6a-a6e0-6bd9aba06624,aeec2ac6-157b-458e-96e1-9dc19826877c,VIEW,,2026-07-25
4aec47c3-a4ce-4570-bebd-9928457c82f7,07b13c2f-e3f2-492a-b891-173c7fac66b1,4a53f63a-3956-487a-a113-396cb96e668c,1e1867d5-4336-4c22-80ba-186a1d46e9ac,REMOVE_FROM_CART,,2026-05-23
a3c329c3-f6ab-4593-90fa-9d5ba241709f,8351b189-688c-4f53-82fe-83aaeb8b3d22,6413f3e0-56cf-468d-9158-efe94264fe78,4129a81a-633e-4988-af75-cb1c91272c49,SEARCH,,2026-06-03
a4358828-2297-4cb7-8665-63fc4ae6ff7d,63f9837b-ebcc-4507-99f4-3a9c4f352403,59541a3f-004c-4535-8622-8888e1064ee0,b5e7d94f-3d7b-414b-b770-b47ae94189b5,SEARCH,,2026-07-06
dccc5277-e51a-412f-acf0-391ac3c537f6,01025d62-3da1-4ea3-be5c-17b3481556c0,5c93373c-6e81-4152-88a9-cec2c10dfda8,5ee8ec4a-85d7-4ecf-843f-32d240ee53fc,VIEW,,2026-06-25
ec205186-3c24-4d70-963f-a7e19d4593d0,3984c18d-5d8e-43ee-9d91-161e13a0e614,690fc894-4d2c-461c-95c3-81d572c58b5b,f64c0ffc-7158-4be7-853a-0c84cad081ed,VIEW,,2026-08-19
449b3fac-f8e6-4d7f-a662-5e1a8d3936e6,72da9097-4d7a-4a5f-b9c2-315553e6d8b6,19c873ca-9d8e-46fb-a968-f1f3300a2870,975551b7-f58a-46cd-94c2-cade240ffcee,VIEW,,2026-06-07
8fede4e2-f508-435b-a9a0-c024a6b2587f,0126c977-c0d0-4509-becf-aba84f566f9a,73c134aa-c240-4671-8d94-5d61d1c1e791,157b8932-f28d-44ac-91c9-cdc39525cbec,VIEW,,2026-06-22
a533eb53-a8dd-4e63-a1a6-407525325315,223084d1-555c-4fbc-8503-729c781b3372,452415db-015d-4532-a618-5b62322ea79e,a579db85-44df-4313-9e52-ae4d9e2c9455,ADD_TO_CART,,2026-06-10
6d5148d9-d196-43fa-83a5-43cc3fd1c11a,7499a400-6b01-45e3-bcc8-14ea49803274,4944a1ea-d0e4-4b2b-8aba-34672558d1a1,5ac1c9ec-b0ac-49df-bf28-fdb8d60600ed,VIEW,,2026-06-16
1e8bf888-6f16-4d8b-a60f-a9cfd73711aa,9e0d0915-d19b-4cd7-83a7-ac9bf0c0a367,b28dcdc9-5919-4cf5-89ce-450a0da7f9d5,3c434342-21d6-4828-9aa9-06636310f855,WISHLIST_ADD,,2026-08-03
dd498f84-c2fc-400f-a788-7cb0d5800f84,1268fe34-aa49-4caf-a448-cf1098bc3884,dfbff919-71eb-4bba-b43f-a4e44e028c0b,bc884a16-b6b4-4178-9ef4-4d92ea5a1a3c,WISHLIST_ADD,,2026-06-30
ff36c30f-2b09-48e4-99ed-701b557c2209,0e9f28b3-8fc3-466c-9c11-19f46906c121,eee83b26-cb94-4b53-824a-9e641123158f,1a58c585-22b3-4f62-a27a-a211aa81cfb8,VIEW,,2026-07-09
